"";"plot_ID";"LT_RMS_DBH";"LT_FSI_DBH_RMS";"LT_sd_DBH_cm";"LT_FSI_DBH_SD";"LT_sd_H_m";"LT_FSI_H_SD";"LT_n_SP";"LT_FSI_n_SP";"inv";"LT_n_bark_TY";"LT_FSI_bark_TY";"LT_Vm340_plot";"LT_FSI_V40";"LT_n_fruit_TY";"LT_FSI_fruit_TY";"DW_n_dec";"DW_FSI_n_dec";"DW_LY_mean_D_cm";"DW_FSI_LY_mean_D_cm";"DW_ST_mean_D_cm";"DW_FSI_ST_mean_D_cm";"RG_n_SP";"RG_FSI_n_SP";"FSI_sum";"FSI_total"
"11";140048;19,5381644758302;0,391147969324451;6,67793804517762;0,367612905844127;3,62376964178884;0,364614665708441;4;0,444444444444444;"BZE3";5;0,714285714285714;6,77621586859806;0,11066899753156;2;0,4;5;1;42,8214285714286;0,932743988684583;0;0;3;0,428571428571429;4,72551868582332;0,42959260780212
"12";140049;33,101705726624;0,66268584196645;6,91842627833449;0,380851509978222;3,0078108693612;0,302638429882364;1;0,111111111111111;"BZE3";3;0,428571428571429;5,221356506253;0,0852750711469669;1;0,2;NA;NA;NA;NA;NA;NA;0;0;2,17113339265654;0,197375762968777
"13";140050;29,3130791527994;0,586838717600528;9,09636509947745;0,500744568789881;6,09737890079104;0,613503061555582;2;0,222222222222222;"BZE3";3;0,428571428571429;0;0;2;0,4;NA;NA;NA;NA;NA;NA;5;0,714285714285714;2,75187999873964;0,250170908976331
"14";140051;42,7546059077295;0,855933898026261;6,52259636439106;0,359061522724619;2,1163147701161;0,212938315267415;1;0,111111111111111;"BZE3";2;0,285714285714286;37,5280154270851;0,612906661653279;1;0,2;5;1;18,6;0,405148514851485;36;0,73469387755102;5;0,714285714285714;4,77750818689948;0,434318926081771
"15";140052;37,6885945906963;0,754513928832966;8,16831700847092;0,449656575282009;2,8738781543844;0,289162454054446;2;0,222222222222222;"BZE3";2;0,285714285714286;21,9712385533462;0,358833749156908;1;0,2;5;1;22,7586206896552;0,495732331853875;0;0;2;0,285714285714286;4,05583554711671;0,368712322465156
"16";140053;35,1728265625331;0,704149036228816;11,9555632545916;0,658140180290755;8,51201136522942;0,856457359388747;4;0,444444444444444;"BZE3";5;0,714285714285714;36,8840779239472;0,60238988955995;3;0,6;3;0,5;38;0,827722772277228;41;0,836734693877551;7;1;6,74432409035321;0,613120371850291
"17";140054;25,0574333328748;0,501642013340679;7,24947026041137;0,399075105254218;4,23757146342111;0,426373874523714;3;0,333333333333333;"BZE3";4;0,571428571428571;3,33733577841012;0,0545052891148918;3;0,6;4;0,75;18,1;0,394257425742574;14,5;0,295918367346939;3;0,428571428571429;4,32653398008492;0,393321270916811
"18";140055;39,2961820172085;0,786697328566837;11,2738684477586;0,620613655315026;4,23619951005434;0,426235831996831;2;0,222222222222222;"BZE3";3;0,428571428571429;7,1352885488285;0,116533364064837;2;0,4;NA;NA;NA;NA;NA;NA;6;0,857142857142857;3,00087383073718;0,272806711885198
"19";140056;28,2634055293458;0,565824578489599;8,32308362662583;0,458176301856694;5,28156561637638;0,531417963058394;6;0,666666666666667;"BZE3";5;0,714285714285714;9,21415236603325;0,150485318830747;4;0,8;3;0,5;9,75;0,212376237623762;13,6666666666667;0,27891156462585;7;1;4,87814434543743;0,443467667767039
"20";140057;37,2622944219324;0,745979532188852;11,5545554398497;0,636065155478279;3,99836402495005;0,402305418513899;2;0,222222222222222;"BZE3";4;0,571428571428571;24,4363887135728;0,399094523354097;2;0,4;5;1;16,5652173913043;0,360826517434352;20;0,408163265306122;4;0,571428571428571;5,1460852059264;0,467825927811491
"21";140058;23,5775316774254;0,472014842986729;5,73030222905945;0,315446630312905;3,11438500179312;0,313361653351571;2;0,222222222222222;"BZE3";3;0,428571428571429;0;0;1;0,2;NA;NA;NA;NA;NA;NA;3;0,428571428571429;1,95161677744486;0,177419707040441
"22";140059;25,3150182004158;0,506798782186185;9,8365149775793;0,541488979056713;6,82645142873527;0,686860521419495;9;1;"BZE3";7;1;3,30182498285652;0,0539253276405715;4;0,8;5;1;16,8378378378378;0,366764784586567;27;0,551020408163265;5;0,714285714285714;6,5068588030528;0,591532618459345
"23";140060;22,1647627449694;0,443731648844389;8,76472420701337;0,482488114274928;4,02620242933259;0,405106449349508;7;0,777777777777778;"BZE3";5;0,714285714285714;7,72132417512982;0,126104484073145;4;0,8;NA;NA;NA;NA;NA;NA;6;0,857142857142857;3,74949418860546;0,340863108055042
"24";140061;31,8245671914494;0,637117926147258;7,90429193166528;0,435122294633759;2,43617954634012;0,245122311487785;3;0,333333333333333;"BZE3";4;0,571428571428571;2,73671439490619;0,0446959548644246;3;0,6;4;0,75;17;0,37029702970297;27,3333333333333;0,557823129251701;5;0,714285714285714;4,5449405508498;0,413176413713618
"25";140062;28,3106248785705;0,566769895158671;3,71867913159871;0,204709063219912;3,91591868834672;0,394009974317285;1;0,111111111111111;"BZE3";2;0,285714285714286;0;0;1;0,2;4;0,75;18,4102564102564;0,401015486164001;0;0;5;0,714285714285714;2,91332981568526;0,264848165062297
"26";140063;33,2248632287247;0,66515141681169;12,8301697151185;0,706286272729651;7,88715733798004;0,793586105202281;3;0,333333333333333;"BZE3";4;0,571428571428571;10,5206454243177;0,171822932603107;3;0,6;1;0;10;0,217821782178218;0;0;6;0,857142857142857;4,05943041428685;0,369039128571532
"27";140064;17,9200704449722;0,358754230642956;3,41416839333912;0,187946092884602;2,86130302983946;0,287897176378039;1;0,111111111111111;"BZE3";2;0,285714285714286;0;0;1;0,2;3;0,5;13,04;0,284039603960396;12,5;0,255102040816327;4;0,571428571428571;2,47056454150772;0,224596776500701
"28";140067;24,2261429038962;0,484999837786467;5,41244357518353;0,297948872380962;2,50152251442752;0,251696958008038;1;0,111111111111111;"BZE3";1;0,142857142857143;0;0;1;0,2;NA;NA;NA;NA;NA;NA;6;0,857142857142857;1,48861392214372;0,135328538376702
"29";140068;34,4740482102117;0,690159711189787;15,6894823375312;0,863688185525319;6,62470453980035;0,666561252498414;3;0,333333333333333;"BZE3";4;0,571428571428571;19,2490076276892;0,314374337970204;2;0,4;4;0,75;30,75;0,66980198019802;27;0,551020408163265;5;0,714285714285714;5,81036778030691;0,528215252755174
"30";140187;33,0941941954009;0,662535463450184;14,5815725109634;0,802699007727846;7,81525181421176;0,78635115069275;2;0,222222222222222;"BZE3";2;0,285714285714286;2,02915142976615;0,0331400532283236;2;0,4;3;0,5;45,9090909090909;1;47,8;0,975510204081633;4;0,571428571428571;5,66817238711724;0,51528839882884
"31";140252;44,213785073559;0,885146210590258;6,54119967276912;0,360085613724701;1,45165048933173;0,146061452634694;1;0,111111111111111;"BZE3";2;0,285714285714286;39,4854490499665;0,644875421353325;1;0,2;4;0,75;29,9090909090909;0,651485148514852;0;0;5;0,714285714285714;4,03447924364323;0,366770840331202
"32";140254;17,3151880335419;0,346644673104748;5,23060330941312;0,287938772250188;3,15862475349674;0,31781294685887;7;0,777777777777778;"BZE3";6;0,857142857142857;0;0;5;1;4;0,75;18,8620689655172;0,410856947763742;0;0;4;0,571428571428571;4,74817397489818;0,431652179536198
"33";140315;40,0085810763038;0,800959335914483;18,1656790036886;1;9,86833756963038;0,992927520158992;3;0,333333333333333;"BZE3";5;0,714285714285714;42,468092204107;0,693587878905448;4;0,8;3;0,5;25,6363636363636;0,558415841584158;49;1;1;0,142857142857143;7,39350962418213;0,672137238562012
"34";140316;24,9626079451694;0,499743638604031;6,5079205334468;0,358253634897179;3,7597806798809;0,378299757226045;3;0,333333333333333;"BZE3";4;0,571428571428571;0;0;2;0,4;3;0,5;15,7272727272727;0,342574257425743;22;0,448979591836735;3;0,428571428571429;3,83261278475164;0,348419344068331
"35";140046;0;0;0;0;0;0;0;0;"BZE3";0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;3;0,428571428571429;0;0
