MoMoK_Nr;Name;Bundeland;Datum_Aufnahme;Nr_PK;BNr;ZW;St;Baumart (Code);Baumart;Schi;Kraft;Alt;Alt-Meth;BHD [mm];BHD Hoehe [cm];Permanent-Maßband;BHD Stufen;Hoehe [dm];Kronenansatz [dm];Distanz [cm];Azimut [Gon];Azimut [°];Bemerkung
33300;Buchenhorst;MV;;;30;;0;104;SER;1;1;44;1;272;130;;;177;111;113;215;194;
33300;Buchenhorst;MV;;;31;;0;104;SER;1;4;44;1;115;130;;;110;98;85;217;195;
33300;Buchenhorst;MV;;;32;;0;104;SER;1;2;44;1;230;130;;;169;101;87;227;204;
33300;Buchenhorst;MV;;;33;;0;104;SER;1;2;44;1;193;130;;;173;125;119;233;210;
33300;Buchenhorst;MV;;;34;;0;104;SER;1;1;44;1;278;130;;;188;121;51;236;212;
33300;Buchenhorst;MV;;;35;;0;104;SER;1;2;44;1;196;130;;;161;115;82;236;212;
33300;Buchenhorst;MV;;;36;;0;104;SER;1;4;44;1;130;130;;;123;103;109;236;212;
33300;Buchenhorst;MV;;;37;;0;104;SER;1;3;44;1;151;130;;;150;128;120;240;216;
33300;Buchenhorst;MV;;;38;;0;104;SER;1;3;44;1;161;130;;;160;126;111;249;224;
33300;Buchenhorst;MV;;;39;;0;104;SER;1;3;44;1;170;130;;;177;136;98;254;229;
33300;Buchenhorst;MV;;;40;;0;104;SER;1;4;44;1;132;130;;;139;102;48;262;236;
33300;Buchenhorst;MV;;;41;;0;104;SER;1;2;44;1;244;130;;;173;119;28;276;248;
33300;Buchenhorst;MV;;;42;;0;104;SER;1;3;44;1;164;130;;;129;93;67;279;251;
33300;Buchenhorst;MV;;;43;;0;104;SER;1;2;44;1;253;130;;;173;109;46;282;254;
33300;Buchenhorst;MV;;;44;;0;104;SER;1;4;44;1;127;130;;;102;82;104;282;254;
33300;Buchenhorst;MV;;;45;;0;104;SER;1;2;44;1;225;130;;;167;102;81;298;268;
33300;Buchenhorst;MV;;;46;;0;104;SER;1;2;44;1;262;130;;;169;77;118;308;277;
33300;Buchenhorst;MV;;;47;;0;104;SER;1;3;44;1;155;130;;;144;120;65;311;279;
33300;Buchenhorst;MV;;;48;;0;104;SER;1;4;44;1;135;130;;;116;104;118;315;284;
33300;Buchenhorst;MV;;;49;;0;104;SER;1;4;NA;1;98;130;;;90;83;112;318;286;
33300;Buchenhorst;MV;;;50;;0;104;SER;1;2;44;1;207;130;;;164;128;118;331;298;
33300;Buchenhorst;MV;;;51;;0;104;SER;1;2;44;1;227;130;;;175;126;87;333;300;
33300;Buchenhorst;MV;;;52;;0;104;SER;1;3;44;1;170;130;;;146;109;73;334;301;
33300;Buchenhorst;MV;;;53;;0;104;SER;1;3;44;1;177;130;;;146;100;107;335;302;
33300;Buchenhorst;MV;;;54;;0;104;SER;1;2;44;1;226;130;;;172;114;39;338;304;
33300;Buchenhorst;MV;;;55;;0;104;SER;1;4;NA;1;110;130;;;85;72;116;342;308;
33300;Buchenhorst;MV;;;56;;0;104;SER;1;4;44;1;129;130;;;103;83;52;346;311;
33300;Buchenhorst;MV;;;57;;0;104;SER;1;4;NA;1;104;130;;;100;74;114;349;314;
33300;Buchenhorst;MV;;;58;;0;104;SER;1;3;44;1;167;130;;;110;105;103;351;316;
33300;Buchenhorst;MV;;;59;;0;104;SER;1;3;44;1;156;130;;;93;84;86;365;328;
33300;Buchenhorst;MV;;;60;;0;104;SER;1;3;44;1;159;130;;;113;88;57;381;342;
32020;Postluch/Britz;BB;09.02.2022;MB;1;;0;104;SER;1;1;101;1;375;130;;7;;;168;63;57;
32020;Postluch/Britz;BB;09.02.2022;MB;2;;0;104;SER;1;3;101;1;340;130;;6;;;700;119;107;
32020;Postluch/Britz;BB;09.02.2022;MB;3;;0;104;SER;1;1;101;1;404;130;;8;;;1059;108;97;
32020;Postluch/Britz;BB;09.02.2022;MB;4;;0;104;SER;1;1;101;1;402;130;;8;279;193;1250;131;118;
32020;Postluch/Britz;BB;09.02.2022;MB;5;;0;104;SER;1;2;101;1;374;130;;7;;;876;189;170;
32020;Postluch/Britz;BB;09.02.2022;MB;6;;0;104;SER;1;1;101;1;399;130;;7;;;1183;184;166;
32020;Postluch/Britz;BB;09.02.2022;MB;7;;0;104;SER;1;2;101;1;352;130;;7;304;203;206;237;213;
32020;Postluch/Britz;BB;09.02.2022;MB;8;1;0;104;SER;1;3;101;1;322;130;;6;250;212;977;240;216;
32020;Postluch/Britz;BB;09.02.2022;MB;9;1;0;104;SER;1;3;101;1;325;130;;6;;;974;248;223;
32020;Postluch/Britz;BB;09.02.2022;MB;10;1;0;104;SER;1;4;101;1;263;130;;5;181;156;1041;245;221;
32020;Postluch/Britz;BB;09.02.2022;MB;11;;0;104;SER;1;1;101;1;450;130;;9;247;154;378;312;281;
32020;Postluch/Britz;BB;09.02.2022;MB;12;;0;104;SER;1;2;101;1;307;130;;6;;;1015;291;262;
32020;Postluch/Britz;BB;09.02.2022;MB;13;;0;104;SER;1;1;101;1;369;130;;7;;;823;338;304;
32020;Postluch/Britz;BB;09.02.2022;MB;14;;0;104;SER;2;;NA;1;101;130;;2;113;12;831;342;308;
32020;Postluch/Britz;BB;09.02.2022;MB;15;;0;104;SER;2;;NA;1;79;130;;1;81;22;864;340;306;
32020;Postluch/Britz;BB;09.02.2022;MB;16;;0;104;SER;1;2;101;1;357;130;;7;;;1176;365;329;
32020;Postluch/Britz;BB;09.02.2022;MB;17;;0;104;SER;1;2;101;1;374;130;;7;;;1206;363;327;
32020;Postluch/Britz;BB;09.02.2022;MB;18;;0;104;SER;1;3;101;1;394;130;;7;;;604;14;13;
32020;Postluch/Britz;BB;09.02.2022;MB;19;;0;153;STK;2;;NA;1;119;130;;2;91;23;633;34;31;
32020;Postluch/Britz;BB;09.02.2022;MB;20;;0;104;SER;1;1;101;1;444;130;;8;;;726;41;37;
32020;Postluch/Britz;BB;09.02.2022;MB;21;;0;104;SER;2;;NA;1;79;130;;1;73;17;693;43;39;
32020;Postluch/Britz;BB;09.02.2022;MB;22;;0;104;SER;1;2;101;1;348;130;;6;;;982;52;47;
32020;Postluch/Britz;BB;09.02.2022;MB;23;;0;104;SER;2;;NA;1;95;130;;1;91;22;1035;52;47;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;1;;0;207;GFI;1;4;41;1;114;130;0;2;98;63;1010;2;2;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;2;;0;207;GFI;1;2;50;2;233;130;0;4;175;117;520;5;5;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;3;;0;207;GFI;1;2;41;1;206;130;0;4;160;119;310;15;14;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;4;;0;207;GFI;1;2;41;1;228;130;0;4;179;115;530;20;18;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;5;;0;207;GFI;1;3;41;1;142;130;0;2;132;91;680;22;20;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;6;;0;207;GFI;1;4;41;1;121;130;0;2;107;77;1210;27;24;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;7;;0;207;GFI;1;1;41;1;259;130;0;5;174;101;920;28;25;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;8;;0;207;GFI;1;2;41;1;175;130;0;3;142;103;720;34;31;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;9;;0;207;GFI;1;3;41;1;121;130;0;2;129;94;990;43;39;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;10;;0;207;GFI;1;4;41;1;78;130;0;1;81;70;440;44;40;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;11;;0;207;GFI;1;4;41;1;83;130;0;1;86;77;1140;45;40;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;12;;0;207;GFI;1;2;41;1;278;130;0;5;177;112;260;66;59;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;13;;0;207;GFI;1;2;41;1;195;130;0;3;157;80;990;66;59;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;14;;0;207;GFI;1;2;41;1;205;130;0;4;143;94;1240;69;62;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;15;;0;207;GFI;1;1;41;1;314;130;0;6;198;109;750;79;71;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;16;;0;207;GFI;1;3;41;1;161;130;0;3;141;105;940;82;74;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;17;;0;207;GFI;1;4;41;1;122;130;0;2;93;81;1050;92;83;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;18;;0;207;GFI;1;4;41;1;99;130;0;1;92;63;1250;93;84;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;19;;0;207;GFI;1;4;41;1;135;130;0;2;114;96;670;97;87;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;20;;0;207;GFI;1;2;41;1;214;130;0;4;171;112;590;98;88;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;21;;0;207;GFI;1;1;41;1;266;130;0;5;175;111;850;101;91;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;22;;0;207;GFI;1;3;41;1;190;130;0;3;112;91;980;119;107;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;23;;0;207;GFI;1;4;41;1;89;130;0;1;70;48;1080;119;107;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;24;;0;207;GFI;1;4;41;1;114;130;0;2;108;62;1040;131;118;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;25;;0;207;GFI;1;2;41;1;224;130;0;4;160;94;820;139;125;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;26;;0;207;GFI;1;2;41;1;217;130;0;4;175;89;650;141;126;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;27;;0;207;GFI;1;2;41;1;238;130;0;4;171;86;430;160;144;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;28;;0;207;GFI;1;3;41;1;201;130;0;4;136;105;650;228;205;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;29;;0;207;GFI;1;2;41;1;211;130;0;4;184;100;230;258;232;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;30;;0;207;GFI;1;3;41;1;183;130;0;3;124;81;1040;267;240;KBA
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;31;;0;207;GFI;1;3;41;1;194;130;0;3;120;108;1120;283;255;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;32;;0;207;GFI;1;2;48;2;263;130;0;5;193;96;350;295;266;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;33;;0;207;GFI;1;1;41;1;335;130;0;6;207;101;820;295;266;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;34;;0;207;GFI;1;4;41;1;136;130;0;2;116;95;1200;305;275;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;35;;0;207;GFI;1;1;41;1;282;130;0;5;191;120;1000;330;297;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;36;;0;207;GFI;1;3;41;1;219;130;0;4;123;99;1150;349;314;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;37;;0;207;GFI;1;4;41;1;100;130;0;2;108;84;1200;360;324;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;38;;0;207;GFI;1;2;47;2;217;130;0;4;158;114;1190;365;329;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;39;;0;207;GFI;1;3;41;1;141;130;0;2;133;92;1030;366;329;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;40;;0;207;GFI;1;3;41;1;169;130;0;3;123;110;270;367;330;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;41;;0;207;GFI;1;4;41;1;113;130;0;2;92;78;880;367;330;KBA
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;42;;0;207;GFI;1;4;41;1;76;130;0;1;74;65;900;370;333;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;43;;0;207;GFI;1;2;41;1;194;130;0;3;174;122;140;378;340;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;1;44;;0;207;GFI;1;2;50;2;235;130;0;4;180;119;740;378;340;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;1;;0;207;GFI;1;3;41;1;160;130;0;3;128;87;490;2;1;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;2;;0;207;GFI;1;2;41;1;254;130;0;5;169;73;460;60;54;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;3;;0;207;GFI;1;4;41;1;129;130;0;2;105;92;770;92;83;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;4;;0;207;GFI;1;4;41;1;106;130;0;2;74;59;1240;97;87;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;5;;0;207;GFI;1;4;41;1;102;130;0;2;89;81;1090;99;89;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;6;;0;207;GFI;1;4;41;1;82;130;0;1;60;44;1170;100;90;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;7;;0;207;GFI;1;3;41;1;173;130;0;3;142;98;1060;101;91;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;8;;0;207;GFI;1;3;41;1;160,8;130;1;3;124;100;670;103;93;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;9;;0;207;GFI;1;3;41;1;143;130;0;2;116;103;960;116;104;KBA
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;10;;0;207;GFI;1;4;41;1;86;130;0;1;85;72;1140;116;104;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;11;;0;207;GFI;1;4;41;1;115;130;0;2;107;96;1190;117;105;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;12;;0;207;GFI;1;4;41;1;81;130;0;1;83;73;1260;124;112;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;13;;0;207;GFI;1;2;41;2;201;130;0;4;155;91;1060;131;118;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;14;;0;207;GFI;1;4;41;1;128;130;0;2;113;103;1200;131;118;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;15;1;0;207;GFI;1;4;41;1;146;130;0;2;133;100;190;135;122;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;16;1;0;207;GFI;1;2;41;1;181;130;0;3;143;89;210;135;122;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;17;;0;207;GFI;1;1;41;1;257;130;0;5;177;97;880;135;122;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;18;;0;207;GFI;1;4;41;1;96;130;0;1;96;77;1000;149;134;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;19;;0;207;GFI;1;4;41;1;104;130;0;2;115;98;930;151;136;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;20;;0;207;GFI;1;4;41;1;101;130;0;2;102;88;1220;156;140;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;21;;0;207;GFI;1;1;39;2;268;130;1;5;170;95;970;162;146;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;22;;0;207;GFI;1;2;41;1;197;130;0;3;157;121;630;166;149;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;23;;0;207;GFI;1;4;41;1;109;130;0;2;103;85;630;176;158;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;24;;0;207;GFI;1;4;41;1;100;130;0;2;71;62;1110;178;160;KBA
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;25;;0;207;GFI;1;3;41;1;164;130;0;3;137;106;590;185;167;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;26;;0;207;GFI;1;2;41;1;232;130;0;4;166;128;960;190;171;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;27;;0;207;GFI;1;4;41;1;130;130;0;2;112;88;750;191;172;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;28;;0;207;GFI;1;2;41;1;198;130;0;3;161;126;890;209;188;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;29;;0;207;GFI;1;3;41;1;155;130;0;3;135;101;1240;213;192;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;30;;0;207;GFI;1;1;41;1;272;130;0;5;177;111;1130;215;194;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;31;;0;207;GFI;1;4;41;1;115;130;0;2;110;98;850;217;195;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;32;;0;207;GFI;1;2;38;2;230;130;0;4;169;101;870;227;204;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;33;;0;207;GFI;1;2;41;1;193;130;0;3;173;125;1190;233;210;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;34;;0;207;GFI;1;1;41;1;276,9;140;1;5;188;121;510;236;212;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;35;;0;207;GFI;1;2;41;1;196;130;0;3;161;115;820;236;212;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;36;;0;207;GFI;1;4;41;1;130;130;0;2;123;103;1090;236;212;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;37;;0;207;GFI;1;3;41;1;151;130;0;3;150;128;1200;240;216;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;38;;0;207;GFI;1;3;41;1;161;130;0;3;160;126;1110;249;224;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;39;;0;207;GFI;1;3;41;1;170;130;0;3;177;136;980;254;229;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;40;;0;207;GFI;1;4;41;1;132,5;130;1;2;139;102;480;262;236;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;41;;0;207;GFI;1;2;41;1;243,5;130;1;4;173;119;280;276;248;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;42;;0;207;GFI;1;3;41;1;164;130;0;3;129;93;670;279;251;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;43;;0;207;GFI;1;2;41;1;253;130;0;5;173;109;460;282;254;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;44;;0;207;GFI;1;4;41;1;127;130;0;2;102;82;1040;282;254;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;45;;0;207;GFI;1;2;41;2;225;130;0;4;167;102;810;298;268;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;46;;0;207;GFI;1;2;41;1;262;130;0;5;169;77;1180;308;277;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;47;;0;207;GFI;1;3;41;1;155;130;0;3;144;120;650;311;279;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;48;;0;207;GFI;1;4;41;1;135;130;0;2;116;104;1180;315;284;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;49;;0;207;GFI;1;4;41;1;98;130;0;1;90;83;1120;318;286;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;50;;0;207;GFI;1;2;41;1;207;130;0;4;164;128;1180;331;298;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;51;;0;207;GFI;1;2;40;2;227;130;0;4;175;126;870;333;300;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;52;;0;207;GFI;1;3;41;1;170;130;0;3;146;109;730;334;301;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;53;;0;207;GFI;1;3;41;1;177;130;0;3;146;100;1070;335;302;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;54;;0;207;GFI;1;2;38;2;226;130;0;4;172;114;390;338;304;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;55;;0;207;GFI;1;4;41;1;110;130;0;2;85;72;1160;342;308;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;56;;0;207;GFI;1;4;41;1;129;130;0;2;103;83;520;346;311;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;57;;0;207;GFI;1;4;41;1;104;130;0;2;100;74;1140;349;314;
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;58;;0;207;GFI;1;3;41;1;167;130;0;3;110;105;1030;351;316;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;59;;0;207;GFI;1;3;41;1;156;130;0;3;93;84;860;365;328;KB
34010;Gr. Eisenstraßenmoor/Johanngeorgenstadt;SN;12.10.2021;2;60;;0;207;GFI;1;3;41;1;159;130;0;3;113;88;570;381;342;
32010;Buxpfuhl/Melchow;BB;20.04.2022;MB;1;;0;104;SER;1;2;NA;1;226;130;0;4;;;349;84;76;
32010;Buxpfuhl/Melchow;BB;20.04.2022;MB;2;;0;104;SER;1;2;NA;1;210;130;0;4;;;415;78;70;
32010;Buxpfuhl/Melchow;BB;20.04.2022;MB;3;;0;104;SER;1;4;NA;1;122;130;0;2;;;418;84;76;
32010;Buxpfuhl/Melchow;BB;20.04.2022;MB;4;;0;104;SER;1;4;NA;1;99;130;0;1;;;387;100;90;
32010;Buxpfuhl/Melchow;BB;20.04.2022;MB;5;;0;104;SER;1;3;NA;1;218;130;0;4;170;98;562;71;64;
32010;Buxpfuhl/Melchow;BB;20.04.2022;MB;6;;0;104;SER;1;2;NA;1;240;130;0;4;;;945;83;75;
32010;Buxpfuhl/Melchow;BB;20.04.2022;MB;7;;0;104;SER;1;2;NA;1;246;130;0;4;;;1041;73;66;
32010;Buxpfuhl/Melchow;BB;20.04.2022;MB;8;;0;104;SER;1;2;NA;1;210;130;0;4;;;1003;110;99;
32010;Buxpfuhl/Melchow;BB;20.04.2022;MB;9;;0;104;SER;1;2;NA;1;239;130;0;4;;;1208;113;102;
32010;Buxpfuhl/Melchow;BB;20.04.2022;MB;10;;0;104;SER;1;2;NA;1;191;130;0;3;152;116;500;144;130;
